word count,Sentence,Word 1,Word 2,Word 3,Word 4,Word 5,Word 6,Word 7,Word 8,Word 9,Word 10,Word 11,Word 12,Word 13,Word 14,Word 15,Word 16,Word 17,Word 18
3,よく考えましょう。,"よく, well","考え, to think (about); to consider","ましょう, POLITE VOLITIONAL",,,,,,,,,,,,,,,
5,よく仕事があるね。,"よく, well","仕事, work, occupation, employment","が, Subject particle
. . . , but","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place","ね, Right?",,,,,,,,,,,,,
6,よく来たよく来た。,"よく, well","来, to come","た, PAST","よく, well","来, to come","た, PAST",,,,,,,,,,,,
6,よく来てくれたね。,"よく, well","来, to come","て, TE FORM","くれ, to give (me)","た, PAST","ね, Right?",,,,,,,,,,,,
3,レントゲンのこと。,"レントゲン, X-ray","の, Possession particle","こと, things; matters",,,,,,,,,,,,,,,
4,わかるように思う。,"わかる, to understand","よう, VOLITIONAL","に, Movement: to, at
IN ORDER TO…(verb conjugation)","思う, to think",,,,,,,,,,,,,,
4,愛作……愛作……。,"愛, to love","作, to make, to create, to manufacture, to draw up, to write, to compose, to build, to coin, to cultivate, to organize, to establish","愛, to love","作, to make, to create, to manufacture, to draw up, to write, to compose, to build, to coin, to cultivate, to organize, to establish",,,,,,,,,,,,,,
5,悪いかね、それで？,"悪い, bad/inferior","か, Question particle
or","ね, Right?","それ, that one","で, Movement: at place, by way of
by (means of transportation); with (a tool)",,,,,,,,,,,,,
5,悪い人は主人です！,"悪い, bad/inferior","人, man/person/human being/mankind/people/character/personality/true man/man of talent/adult/other people/messenger/visitor","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","主人, head of a familiy","です, I am . . . .",,,,,,,,,,,,,
4,安いじゃないこと。,"安い, cheap/inexpensive/peaceful/quiet/gossipy/thoughtless","じゃ, well, well then","ない, there isn't, doesn't have","こと, things; matters",,,,,,,,,,,,,,
4,安全のために……。,"安全, safe","の, Possession particle","ため, to save money","に, Movement: to, at
IN ORDER TO…(verb conjugation)",,,,,,,,,,,,,,
3,暗い、青い、赤い。,"暗い, dark, gloomy","青い, blue","赤い, red",,,,,,,,,,,,,,,
4,暗い暗いただ暗い！,"暗い, dark, gloomy","暗い, dark, gloomy","ただ, free of charge","暗い, dark, gloomy",,,,,,,,,,,,,,
5,意味はこうである。,"意味, meaning, sense, significance","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","こう, VOLITIONAL","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,,,,,,,
4,意味はよくわかる。,"意味, meaning, sense, significance","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","よく, well","わかる, to understand",,,,,,,,,,,,,,
5,違いが少し出ます。,"違い, difference","が, Subject particle
. . . , but","少し, small quantity, little, few, little while, short distance","出, to put out, to send
to appear, to come forth, to leave","ます, POLITE",,,,,,,,,,,,,
5,医者がそうである。,"医者, doctor, physician, surgeon","が, Subject particle
. . . , but","そう, (I think) so
Volitional (verb conjugation)","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,,,,,,,
6,医者はすぐに来た。,"医者, doctor, physician, surgeon","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","すぐ, right away","に, Movement: to, at
IN ORDER TO…(verb conjugation)","来, to come","た, PAST",,,,,,,,,,,,
5,一、先輩への手紙。,"一, one","先輩, senior member of a group","へ, Movement: toward, to","の, Possession particle","手紙, letter",,,,,,,,,,,,,
9,一九一七年、三月。,"一, one","九, nine","一, one","七, seven","年, year","三, three","月, moon
month",,,,,,,,,,,
9,一三八八七番です。,"一, one","三, three","八, eight","八, eight","七, seven","番, number ","です, I am . . . .",,,,,,,,,,,
5,一時、二時、三時！,"一時, one o’clock","二, two","時, when . . . ; at the time of . . .
o'clock","三, three","時, when . . . ; at the time of . . .
o'clock",,,,,,,,,,,,,
6,一時に出て、座へ。,"一時, one o’clock","に, Movement: to, at
IN ORDER TO…(verb conjugation)","出, to put out, to send
to appear, to come forth, to leave","て, TE FORM","座, to sit","へ, Movement: toward, to",,,,,,,,,,,,
6,一人でいいのかね。,"一人, one person","で, Movement: at place, by way of
by (means of transportation); with (a tool)","いい, good","の, Possession particle","か, Question particle
or","ね, Right?",,,,,,,,,,,,
4,一人でもたくさん。,"一人, one person","で, Movement: at place, by way of
by (means of transportation); with (a tool)","も, As well","たくさん, many, a lot, much",,,,,,,,,,,,,,
6,一人の声ではない。,"一人, one person","の, Possession particle","声, voice","で, Movement: at place, by way of
by (means of transportation); with (a tool)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","ない, there isn't, doesn't have",,,,,,,,,,,,
6,一人は胸開の狭い。,"一人, one person","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","胸, breast","開, open, to be opened","の, Possession particle","狭い, narrow, confined, small",,,,,,,,,,,,
5,一年間だけでいい。,"一, one","年間, for . . . years","だけ, just . . . ; only . . .","で, Movement: at place, by way of
by (means of transportation); with (a tool)","いい, good",,,,,,,,,,,,,
9,一年分の金がある。,"一, one","年, year","分,  minutes","の, Possession particle","金, money","が, Subject particle
. . . , but","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,,,,,
6,一番先に何をする。,"一番, most, best, number one, first","先, the future, priority, precedence, former, previous, old, late","に, Movement: to, at
IN ORDER TO…(verb conjugation)","何, what","を, Direct object particle","する, to do, to try",,,,,,,,,,,,
6,一分、二分、三分。,"一, one","分,  minutes","二, two","分,  minutes","三, three","分,  minutes",,,,,,,,,,,,
5,一方の足をあげる。,"一方, on the other hand","の, Possession particle","足, foot, leg","を, Direct object particle","あげる, to give (to others)",,,,,,,,,,,,,
6,一本はこれである。,"一, one","本, book
[counter for long objects]","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","これ, this","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,,,,,,
6,一万円じゃないか？,"一, one","万, 10,000/ten thousand/myriads/all/everything","円, yen","じゃ, well, well then","ない, there isn't, doesn't have","か, Question particle
or",,,,,,,,,,,,
4,引っ越しではない。,"引っ越し, moving","で, Movement: at place, by way of
by (means of transportation); with (a tool)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","ない, there isn't, doesn't have",,,,,,,,,,,,,,
2,飲む……飲む……。,"飲む, to drink","飲む, to drink",,,,,,,,,,,,,,,,
9,右にも左にもある。,"右, right hand side","に, Movement: to, at
IN ORDER TO…(verb conjugation)","も, As well","左, left hand side","に, Movement: to, at
IN ORDER TO…(verb conjugation)","も, As well","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,,,,,
6,右を見、左を見る。,"右, right hand side","を, Direct object particle","見, to see/to watch","左, left hand side","を, Direct object particle","見る, to see/to watch",,,,,,,,,,,,
5,雨の音が聞こえる。,"雨, rain","の, Possession particle","音, sound","が, Subject particle
. . . , but","聞こえる, to be audible",,,,,,,,,,,,,
9,雨やかで雪となる。,"雨, rain","や, And
to do/to have sexual intercourse/to kill/to give (to inferiors, animals, etc.)/to dispatch (a letter)/to send/to study/to perform/to play (sports, game)/to have (eat, drink, smoke)/to row (a boat)/to run or operate (a restaurant)","か, Question particle
or","で, Movement: at place, by way of
by (means of transportation); with (a tool)","雪, snow","と, And
together with (a person)
to take off","なる, to become",,,,,,,,,,,
5,映画の仕事もする。,"映画, movie, motion picture","の, Possession particle","仕事, work, occupation, employment","も, As well","する, to do, to try",,,,,,,,,,,,,
5,映画を見るがいい。,"映画, movie, motion picture","を, Direct object particle","見る, to see/to watch","が, Subject particle
. . . , but","いい, good",,,,,,,,,,,,,
6,遠い昔のお話です。,"遠い, far, distant","昔, old days; past","の, Possession particle","お, politeness/respect prefix","話, talk/speech/chat/story/conversation
To speak","です, I am . . . .",,,,,,,,,,,,
5,汚れた足が落ちる。,"汚れ, to become dirty","た, PAST","足, foot, leg","が, Subject particle
. . . , but","落ちる, (something) drops",,,,,,,,,,,,,
5,下に降りるのです！,"下, under, below, beneath","に, Movement: to, at
IN ORDER TO…(verb conjugation)","降りる, get off, disembark","の, Possession particle","です, I am . . . .",,,,,,,,,,,,,
6,何がいるのですか。,"何, what","が, Subject particle
. . . , but","いる, (a person) is in . . . ; stays at . . .","の, Possession particle","です, I am . . . .","か, Question particle
or",,,,,,,,,,,,
6,何かになると思う。,"何, what","か, Question particle
or","に, Movement: to, at
IN ORDER TO…(verb conjugation)","なる, to become","と, And
together with (a person)
to take off","思う, to think",,,,,,,,,,,,
6,何かの目的がある。,"何, what","か, Question particle
or","の, Possession particle","目的, object; purpose","が, Subject particle
. . . , but","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,,,,,,
6,何か悪いことでも？,"何, what","か, Question particle
or","悪い, bad/inferior","こと, things; matters","で, Movement: at place, by way of
by (means of transportation); with (a tool)","も, As well",,,,,,,,,,,,
6,何が日本であるか。,"何, what","が, Subject particle
. . . , but","日本, Japan","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place","か, Question particle
or",,,,,,,,,,,,
5,何ですか、それは！,"何, what","です, I am . . . .","か, Question particle
or","それ, that one","は, Subject particle
to wear/to put on (a sword)
to stick/to paste",,,,,,,,,,,,,
6,何でできてますか。,"何, what","で, Movement: at place, by way of
by (means of transportation); with (a tool)","でき, to come into existence; to be made","て, TE FORM","ます, POLITE","か, Question particle
or",,,,,,,,,,,,
6,何でもいいのです。,"何, what","で, Movement: at place, by way of
by (means of transportation); with (a tool)","も, As well","いい, good","の, Possession particle","です, I am . . . .",,,,,,,,,,,,
6,何でも話すがいい。,"何, what","で, Movement: at place, by way of
by (means of transportation); with (a tool)","も, As well","話す, to speak","が, Subject particle
. . . , but","いい, good",,,,,,,,,,,,
4,何といいましょう。,"何, what","と, And
together with (a person)
to take off","いい, good","ましょう, POLITE VOLITIONAL",,,,,,,,,,,,,,
6,何につけても、ね。,"何, what","に, Movement: to, at
IN ORDER TO…(verb conjugation)","つけ, to attach, to join, to add, to append, to stick, to glue, to fasten, to furnish, to wear, to appraise, to bring alongside, to follow","て, TE FORM","も, As well","ね, Right?",,,,,,,,,,,,
5,何も不思議はない。,"何, what","も, As well","不思議, mysterious","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","ない, there isn't, doesn't have",,,,,,,,,,,,,
4,何をなさるの……？,"何, what","を, Direct object particle","なさる, honorific expression for する","の, Possession particle",,,,,,,,,,,,,,
6,何を間違えたのか。,"何, what","を, Direct object particle","間違え, to make a mistake","た, PAST","の, Possession particle","か, Question particle
or",,,,,,,,,,,,
9,何を見たと思うか。,"何, what","を, Direct object particle","見, to see/to watch","た, PAST","と, And
together with (a person)
to take off","思う, to think","か, Question particle
or",,,,,,,,,,,
6,何を見つけたのよ。,"何, what","を, Direct object particle","見つけ, to find","た, PAST","の, Possession particle","よ, You know?",,,,,,,,,,,,
5,何を言うてござる？,"何, what","を, Direct object particle","言う, to complain
to talk behind someone’s back
say, state, express, be said, be called, named","て, TE FORM","ござる, extra-modest expression for ある",,,,,,,,,,,,,
6,何を考えてるのか。,"何, what","を, Direct object particle","考え, to think (about); to consider","てる, POTENTIAL FORM","の, Possession particle","か, Question particle
or",,,,,,,,,,,,
6,何を考えて居るの。,"何, what","を, Direct object particle","考え, to think (about); to consider","て, TE FORM","居る, be, exist, live, reside","の, Possession particle",,,,,,,,,,,,
9,夏が来た夏が来た。,"夏, summer","が, Subject particle
. . . , but","来, to come","た, PAST","夏, summer","が, Subject particle
. . . , but","来, to come","た, PAST",,,,,,,,,,
9,夏の道は左にある。,"夏, summer","の, Possession particle","道, road/street/way/method","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","左, left hand side","に, Movement: to, at
IN ORDER TO…(verb conjugation)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,,,,,
6,夏は学校が休です。,"夏, summer","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","学校, school","が, Subject particle
. . . , but","休, to rest/to have a break/to take a day off/to be finished/to be absent/to retire/to sleep","です, I am . . . .",,,,,,,,,,,,
5,家から七分ぐらい。,"家, house, home, household, family","から, From","七, seven","分,  minutes","ぐらい, about (approximate measurement)",,,,,,,,,,,,,
6,家が狭いのである。,"家, house, home, household, family","が, Subject particle
. . . , but","狭い, narrow, confined, small","の, Possession particle","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,,,,,,
4,家が見つかるまで。,"家, house, home, household, family","が, Subject particle
. . . , but","見つかる, to be found","まで, To, until",,,,,,,,,,,,,,
6,家のためでもない。,"家, house, home, household, family","の, Possession particle","ため, to save money","で, Movement: at place, by way of
by (means of transportation); with (a tool)","も, As well","ない, there isn't, doesn't have",,,,,,,,,,,,
5,家へ帰ると忙しい。,"家, house, home, household, family","へ, Movement: toward, to","帰る, go back, return","と, And
together with (a person)
to take off","忙しい, be busy, be engaged",,,,,,,,,,,,,
6,家へ帰るのである。,"家, house, home, household, family","へ, Movement: toward, to","帰る, go back, return","の, Possession particle","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,,,,,,
6,歌の上五文字じゃ。,"歌, a song, singing","の, Possession particle","上, up, upward, above, top, higher, superior, older","五, five","文字, letter; character","じゃ, well, well then",,,,,,,,,,,,
5,荷物はそれだけか？,"荷物, luggage","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","それ, that one","だけ, just . . . ; only . . .","か, Question particle
or",,,,,,,,,,,,,
9,海に出たのである。,"海, sea, ocean","に, Movement: to, at
IN ORDER TO…(verb conjugation)","出, to put out, to send
to appear, to come forth, to leave","た, PAST","の, Possession particle","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,,,,,
6,絵でもそうである。,"絵, picture, painting, drawing","で, Movement: at place, by way of
by (means of transportation); with (a tool)","も, As well","そう, (I think) so
Volitional (verb conjugation)","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,,,,,,
6,絵は文学とは違う。,"絵, picture, painting, drawing","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","文学, literature","と, And
together with (a person)
to take off","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","違う, to differ (from)",,,,,,,,,,,,
6,外に考え様はない。,"外, outside, exterior","に, Movement: to, at
IN ORDER TO…(verb conjugation)","考え, to think (about); to consider","様, Mr./Ms. . . .","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","ない, there isn't, doesn't have",,,,,,,,,,,,
6,外に行く所もない。,"外, outside, exterior","に, Movement: to, at
IN ORDER TO…(verb conjugation)","行く, go, come, proceed","所, place","も, As well","ない, there isn't, doesn't have",,,,,,,,,,,,
9,外へ出てもいいの？,"外, outside, exterior","へ, Movement: toward, to","出, to put out, to send
to appear, to come forth, to leave","て, TE FORM","も, As well","いい, good","の, Possession particle",,,,,,,,,,,
5,覚えているが良い。,"覚え, memorize, remember, know; learn, master","て, TE FORM","いる, (a person) is in . . . ; stays at . . .","が, Subject particle
. . . , but","良い, good, right, excellent, fine, suitable",,,,,,,,,,,,,
5,学校の先生は嫌い？,"学校, school","の, Possession particle","先生, teacher, master, doctor","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","嫌い, dislike, hate",,,,,,,,,,,,,
5,学校の友だちかね。,"学校, school","の, Possession particle","友だち, friend","か, Question particle
or","ね, Right?",,,,,,,,,,,,,
5,学生たちのために。,"学生, student","たち, [makes a noun plural]","の, Possession particle","ため, to save money","に, Movement: to, at
IN ORDER TO…(verb conjugation)",,,,,,,,,,,,,
5,学生時代を考えた。,"学生, student","時代, age; era","を, Direct object particle","考え, to think (about); to consider","た, PAST",,,,,,,,,,,,,
4,楽しみでござるよ。,"楽しみ, pleasure","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ござる, extra-modest expression for ある","よ, You know?",,,,,,,,,,,,,,
3,寒い、寒い、寒い。,"寒い, cold (weather)","寒い, cold (weather)","寒い, cold (weather)",,,,,,,,,,,,,,,
5,寒いじゃないかね。,"寒い, cold (weather)","じゃ, well, well then","ない, there isn't, doesn't have","か, Question particle
or","ね, Right?",,,,,,,,,,,,,
6,寒い国は朝が遅い。,"寒い, cold (weather)","国, country","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","朝, morning","が, Subject particle
. . . , but","遅い, late; slow",,,,,,,,,,,,
5,寒い所じゃないの？,"寒い, cold (weather)","所, place","じゃ, well, well then","ない, there isn't, doesn't have","の, Possession particle",,,,,,,,,,,,,
9,間もなく一台来た。,"間, between","も, As well","なく, to lose","一, one","台, [counter for equipment]","来, to come","た, PAST",,,,,,,,,,,
6,間もなく口が開く。,"間, between","も, As well","なく, to lose","口, mouth, opening, orifice","が, Subject particle
. . . , but","開く, open, to be opened",,,,,,,,,,,,
6,間もなく秋が来る。,"間, between","も, As well","なく, to lose","秋, autumn, fall","が, Subject particle
. . . , but","来る, to come",,,,,,,,,,,,
4,間違いじゃないか。,"間違い, mistake","じゃ, well, well then","ない, there isn't, doesn't have","か, Question particle
or",,,,,,,,,,,,,,
9,間四日が働く日か。,"間, between","四, four","日, day
day of month","が, Subject particle
. . . , but","働く, to work/to labor/to do/to act/to commit/to practise/to work on/to come into play/to be conjugated/to reduce the price","日, day
day of month","か, Question particle
or",,,,,,,,,,,
5,顔はよく見えない。,"顔, face","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","よく, well","見え, to be visible","ない, there isn't, doesn't have",,,,,,,,,,,,,
5,顔は全然見えない。,"顔, face","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","全然, not at all","見え, to be visible","ない, there isn't, doesn't have",,,,,,,,,,,,,
6,顔も頭も金色です。,"顔, face","も, As well","頭, head, brains","も, As well","金色, gold","です, I am . . . .",,,,,,,,,,,,
6,顔を洗うともう酒。,"顔, face","を, Direct object particle","洗う, to wash","と, And
together with (a person)
to take off","もう, already
Volitional (verb conjugation)","酒, sake; alcohol",,,,,,,,,,,,
4,危ないじゃないか。,"危ない, dangerous","じゃ, well, well then","ない, there isn't, doesn't have","か, Question particle
or",,,,,,,,,,,,,,
5,貴方はお一人です。,"貴方, you, dear (what a wife calls a husband)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","お, politeness/respect prefix","一人, one person","です, I am . . . .",,,,,,,,,,,,,
5,貴方はどうですか。,"貴方, you, dear (what a wife calls a husband)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","どう, how","です, I am . . . .","か, Question particle
or",,,,,,,,,,,,,
5,貴方始めてですか。,"貴方, you, dear (what a wife calls a husband)","始め, to begin","て, TE FORM","です, I am . . . .","か, Question particle
or",,,,,,,,,,,,,
9,起きたのは十二時。,"起き, wake up, get up; be up, be awake; take place, occur;","た, PAST","の, Possession particle","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","十, ten","二, two","時, when . . . ; at the time of . . .
o'clock",,,,,,,,,,,
4,起きてくださいよ。,"起き, wake up, get up; be up, be awake; take place, occur;","て, TE FORM","ください, please","よ, You know?",,,,,,,,,,,,,,
6,起きてでいいのか？,"起き, wake up, get up; be up, be awake; take place, occur;","て, TE FORM","で, Movement: at place, by way of
by (means of transportation); with (a tool)","いい, good","の, Possession particle","か, Question particle
or",,,,,,,,,,,,
5,休むためでもある。,"休む, to rest/to have a break/to take a day off/to be finished/to be absent/to retire/to sleep","ため, to save money","で, Movement: at place, by way of
by (means of transportation); with (a tool)","も, As well","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,,,,,,,
6,泣くのではないよ。,"泣く, to cry","の, Possession particle","で, Movement: at place, by way of
by (means of transportation); with (a tool)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","ない, there isn't, doesn't have","よ, You know?",,,,,,,,,,,,
6,牛ね、一匹いるよ。,"牛, cow","ね, Right?","一, one","匹, [counter for smaller animals]","いる, (a person) is in . . . ; stays at . . .","よ, You know?",,,,,,,,,,,,
4,牛乳をくださいか。,"牛乳, milk","を, Direct object particle","ください, please","か, Question particle
or",,,,,,,,,,,,,,
5,去年のことである。,"去年, last year","の, Possession particle","こと, things; matters","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,,,,,,,
5,教室の掃除もする。,"教室, classroom","の, Possession particle","掃除, cleaning, sweeping","も, As well","する, to do, to try",,,,,,,,,,,,,
9,橋の上は風も強い。,"橋, bridge","の, Possession particle","上, up, upward, above, top, higher, superior, older","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","風, wind, breeze","も, As well","強い, strong, powerful, mighty, potent",,,,,,,,,,,
4,胸が、いたいよう。,"胸, breast","が, Subject particle
. . . , but","いたい, DESIRE","よう, VOLITIONAL",,,,,,,,,,,,,,
5,近所は静かである。,"近所, neighborhood","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","静か, quiet, peaceful","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,,,,,,,
5,金、金、また金さ！,"金, money","金, money","また, again/and","金, money","さ, to raise (stretch out) hands, to raise umbrella",,,,,,,,,,,,,
6,金はここにはない。,"金, money","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","ここ, here","に, Movement: to, at
IN ORDER TO…(verb conjugation)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","ない, there isn't, doesn't have",,,,,,,,,,,,
9,九月六日のお手紙。,"九, nine","月, moon
month","六, six","日, day
day of month","の, Possession particle","お, politeness/respect prefix","手紙, letter",,,,,,,,,,,
4,九時近く、起きる。,"九, nine","時, when . . . ; at the time of . . .
o'clock","近く, near, neighborhood, vicinity","起きる, wake up, get up; be up, be awake; take place, occur;",,,,,,,,,,,,,,
5,九時前に出かける。,"九, nine","時, when . . . ; at the time of . . .
o'clock","前, before/in front","に, Movement: to, at
IN ORDER TO…(verb conjugation)","出かける, to depart, to go out, to set out, to start",,,,,,,,,,,,,
9,君たちの目の前で。,"君, Mr./Ms. . . . (casual)","たち, [makes a noun plural]","の, Possession particle","目, eye","の, Possession particle","前, before/in front","で, Movement: at place, by way of
by (means of transportation); with (a tool)",,,,,,,,,,,
4,君ちゃん、である。,"君, Mr./Ms. . . . (casual)","ちゃん, suffix for names of children","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,,,,,,,,
6,君には見えないか。,"君, Mr./Ms. . . . (casual)","に, Movement: to, at
IN ORDER TO…(verb conjugation)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","見え, to be visible","ない, there isn't, doesn't have","か, Question particle
or",,,,,,,,,,,,
9,君のは愛ではない。,"君, Mr./Ms. . . . (casual)","の, Possession particle","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","愛, to love","で, Movement: at place, by way of
by (means of transportation); with (a tool)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","ない, there isn't, doesn't have",,,,,,,,,,,
4,君は、とてもいい。,"君, Mr./Ms. . . . (casual)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","とても, very, awfully, exceedingly","いい, good",,,,,,,,,,,,,,
6,君は医者ではない！,"君, Mr./Ms. . . . (casual)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","医者, doctor, physician, surgeon","で, Movement: at place, by way of
by (means of transportation); with (a tool)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","ない, there isn't, doesn't have",,,,,,,,,,,,
6,君は何が一番好き？,"君, Mr./Ms. . . . (casual)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","何, what","が, Subject particle
. . . , but","一番, most, best, number one, first","好き, liking, fondness, love",,,,,,,,,,,,
9,君は何と答えたの？,"君, Mr./Ms. . . . (casual)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","何, what","と, And
together with (a person)
to take off","答え, to answer, to reply","た, PAST","の, Possession particle",,,,,,,,,,,
9,君は耳が遠いのか？,"君, Mr./Ms. . . . (casual)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","耳, ear","が, Subject particle
. . . , but","遠い, far, distant","の, Possession particle","か, Question particle
or",,,,,,,,,,,
6,兄さんもお元気で。,"兄, elder brother","さん, Mr./Ms. . . .","も, As well","お, politeness/respect prefix","元気, health, spirit, energy","で, Movement: at place, by way of
by (means of transportation); with (a tool)",,,,,,,,,,,,
5,兄弟があるのです。,"兄弟, siblings","が, Subject particle
. . . , but","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place","の, Possession particle","です, I am . . . .",,,,,,,,,,,,,
5,芸術は、私である。,"芸術, art","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","私, I","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,,,,,,,
5,芸術は芸術である。,"芸術, art","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","芸術, art","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,,,,,,,
5,決めるのは私です。,"決める, to decide","の, Possession particle","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","私, I","です, I am . . . .",,,,,,,,,,,,,
5,結婚は問題が違う。,"結婚, marriage","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","問題, problem/question","が, Subject particle
. . . , but","違う, to differ (from)",,,,,,,,,,,,,
6,月が出るのである。,"月, moon
month","が, Subject particle
. . . , but","出る, to appear, to come forth, to leave","の, Possession particle","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,,,,,,
6,月の走るのが早い。,"月, moon
month","の, Possession particle","走る, to run","の, Possession particle","が, Subject particle
. . . , but","早い, early",,,,,,,,,,,,
6,健康なる人は笑へ。,"健康, health","なる, to become","人, man/person/human being/mankind/people/character/personality/true man/man of talent/adult/other people/messenger/visitor","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","笑, to laugh","へ, Movement: toward, to",,,,,,,,,,,,
4,建物がまたひどい。,"建物, building","が, Subject particle
. . . , but","また, again/and","ひどい, awful",,,,,,,,,,,,,,
3,犬がうらやましい。,"犬, dog","が, Subject particle
. . . , but","うらやましい, envious",,,,,,,,,,,,,,,
5,見えないのですか。,"見え, to be visible","ない, there isn't, doesn't have","の, Possession particle","です, I am . . . .","か, Question particle
or",,,,,,,,,,,,,
4,見えます見えます。,"見え, to be visible","ます, POLITE","見え, to be visible","ます, POLITE",,,,,,,,,,,,,,
5,見えるのではない。,"見える, to be visible","の, Possession particle","で, Movement: at place, by way of
by (means of transportation); with (a tool)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","ない, there isn't, doesn't have",,,,,,,,,,,,,
5,見たいのが分かる？,"見, to see/to watch","たい, DESIRE","の, Possession particle","が, Subject particle
. . . , but","分かる, to be understood",,,,,,,,,,,,,
